UniprotID.TF	UniprotID.Target	NCBI.GeneID.TF	NCBI.GeneID.Target	Name.TF	Name.Target	Detection.method	PubmedID	Organism	Source.database
P41546	P47187	850513	853626	HAC1	COS5	inferred by curator	12051917,24170807	Saccharomyces cerevisiae	Yeastract
P11938	P05750	855505	855543	RAP1	RPS3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	19853675,11455386,20231876,17646381,20385592,21183953,19124666,24170807,26385964	Saccharomyces cerevisiae	Yeastract
Q03465	Q04264	851542	855099	RPN4	PDS5	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P18899	851542	855210	RPN4	DDR48	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P53438	P54005	855030	855364	SOK2	DIA1	array technology/partial DNA sequence identification by hybridization,northern blot	15229222,24170807	Saccharomyces cerevisiae	Yeastract
P38165	P21801	852171	850685	RTG3	SDH2	northern blot	19720830,24170807	Saccharomyces cerevisiae	Yeastract
P33749	P23900	853803	850683	MSN4	FPS1	tag visualisation by enzyme assay	10590462,24170807	Saccharomyces cerevisiae	Yeastract
P06774	P33421	852614	853716	HAP2	SDH3	array technology/partial DNA sequence identification by hybridization,northern blot,tag visualisation by enzyme assay	8195189,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P40573	P06106	854834	851010	MET28	MET17	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	9171357,19940020,24170807,19346491	Saccharomyces cerevisiae	Yeastract
P13434	P28789	852260	851322	HAP3	HEM3	tag visualisation by enzyme assay	24170807,1508149	Saccharomyces cerevisiae	Yeastract
P26798	P17898	851701	855593	INO2	CPT1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,reverse transcription pcr	24456840,15343339,30073202,24170807,21538248	Saccharomyces cerevisiae	Yeastract
P46676	P17214	851905	850934	SUM1	EST1	array technology/partial DNA sequence identification by hybridization,quantitative reverse transcription pcr	26908654,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P11746	P34165	855060	852072	MCM1	MFA1	chromatin immunoprecipitation array,filter trap assay,fluorescence technology,northern blot,tag visualisation by enzyme assay	1961765,12399584,11572776,23022381,15343339,18303948,16709784,24170807,8264602,9079665,15604142	Saccharomyces cerevisiae	Yeastract
Q03465	Q04062	851542	852037	RPN4	RPN9	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,dna adenine methyltransferase identification,experimental interaction detection	15343339,20385592,18627600,21954596,24170807,21931558	Saccharomyces cerevisiae	Yeastract
P19880	P38219	855005	852313	YAP1	OLA1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility-based method,full identification by RNA sequencing	24170807,12100562,18627600,26389527	Saccharomyces cerevisiae	Yeastract
Q12753	Q06466	856117	856280	HAA1	TDA6	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,nuclease assay,quantitative reverse transcription pcr,reverse transcription pcr	11504737,20955010,30476185,26596574,24170807	Saccharomyces cerevisiae	Yeastract
P17106	P40573	853523	854834	CBF1	MET28	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	12399584,19346491,15343339,27924024,24170807,9171357	Saccharomyces cerevisiae	GTRD,Yeastract
Q02100	P32771	855554	851386	SKO1	SFA1	chromatin immunoprecipitation array,northern blot	19487574,11401713,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P05737	856613	852804	SKN7	RPL7A	Identification by mass spectrometry,chromatin immunoprecipitation array	19487574,15343339,27373166,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q02979	850513	855994	HAC1	GDE1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P40068	P32768		851289	FLO8	FLO1	array technology,array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,northern blot,reverse transcription pcr,tag visualisation by enzyme assay	25873380,19087208,23268448,10591965,16568252,24170807,24813990,8757402,16449570	Saccharomyces cerevisiae	Yeastract
P03069	Q01766	856709	856113	GCN4	HAL1	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	11113177,21119627,19346491,16880382,24170807,20233714	Saccharomyces cerevisiae	Yeastract
P14164	P08518	853748	854322	ABF1	RPB2	tag visualisation by enzyme assay	8948647,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P25297	855005	854916	YAP1	PHO84	array technology/partial DNA sequence identification by hybridization,full identification by RNA sequencing,quantitative reverse transcription pcr	26389527,18627600,16880382,24170807,20971184,24486411	Saccharomyces cerevisiae	Yeastract
P41546	P17423	850513	856420	HAC1	THR1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P39678	Q04383	851503	852112	MBP1	PLM2	chromatin immunoprecipitation array,northern blot	24170807,15343339,12399584,15965243	Saccharomyces cerevisiae	Yeastract
Q03465	Q02455	851542	853970	RPN4	MLP1	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P53968	P32486	855704	856287	CRZ1	KRE6	array technology,chromatin immunoprecipitation assay,tag visualisation by fluorescence	18818649,27544903,27924024,24170807,12058033	Saccharomyces cerevisiae	GTRD,Yeastract
P41546	P38877	850513	856598	HAC1	CTF8	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P13434	P00447	852260	856399	HAP3	SOD2	tag visualisation by enzyme assay	9044264,9108135,24170807	Saccharomyces cerevisiae	Yeastract
P39001	P23179	851788	856364	UME6	SPO11	array technology,array technology/partial DNA sequence identification by hybridization,northern blot	20385592,11081629,12370439,24170807,8618927	Saccharomyces cerevisiae	Yeastract
P32607	P32467	854087	856492	RTG1	HXT4	tag visualisation by enzyme assay	24170807,8816466	Saccharomyces cerevisiae	Yeastract
Q04868	P29704	855360	856597	ELP6	ERG9	tag visualisation by enzyme assay	10209263,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	Q02354	851542	852060	RPN4	UTP6	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,15575969,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q04182	850513	852015	HAC1	PDR15	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P22148	P32334	854033	852897	MSN1	MSB2	quantitative reverse transcription pcr	24170807,20333241	Saccharomyces cerevisiae	Yeastract
Q03465	P38968	851542	851332	RPN4	SEC31	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P38776	850513	856444	HAC1	YHK8	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P38704	P53388	856397	855863	STP2	DIP5	reverse transcription pcr,tag visualisation by enzyme assay	19906648,26546823,24170807	Saccharomyces cerevisiae	Yeastract
P40489	P20437	854706	855239	XBP1	CLN1	array technology/partial DNA sequence identification by hybridization,full identification by RNA sequencing,northern blot	16264235,9343412,16880382,24204289,10611226,24170807	Saccharomyces cerevisiae	Yeastract
P47043	P47043	853390	853390	ZAP1	ZAP1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,tag visualisation by enzyme assay	12399584,15343339,10899124,10978274,16709784,10884426,9271382,18673560,24170807	Saccharomyces cerevisiae	Yeastract
P33200	P53839	852278	855447	PDR3	GOR1	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method,full identification by RNA sequencing	17881724,18627600,29650645,17993571,11683503,24170807	Saccharomyces cerevisiae	Yeastract
P52488	P15202	851998	851843	UBA2	CTA1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,reverse transcription pcr,tag visualisation by enzyme assay,western blot	8972187,15343339,12071844,30073202,17551510,24170807,18285336,20139423,11170837	Saccharomyces cerevisiae	Yeastract
P61829	P54115	24573116,854584	856044	OLI1	ALD6	experimental interaction detection	21119627,24170807	Saccharomyces cerevisiae	Yeastract
P12383	P06633	852871	854377	PDR1	HIS3	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method	11683503,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P47043	P40458	853390	854660	ZAP1	ATG32	reverse transcription pcr	24170807,26649943	Saccharomyces cerevisiae	Yeastract
P12383	P32568	852871	851574	PDR1	SNQ2	array technology/partial DNA sequence identification by hybridization,northern blot,primer specific pcr,quantitative reverse transcription pcr,tag visualisation by enzyme assay	15009193,20385592,17158869,25724885,17881724,15145054,24170807,18307995,12411429,10734226,26719765,16896209,19915041,8861209,11557050,18627600,9767597,11470516,17993571	Saccharomyces cerevisiae	Yeastract
P38874	P00427	856594	856448	IKI1	COX6	chromatin immunoprecipitation array,northern blot,tag visualisation by enzyme assay	12399584,2540169,15343339,1314953,19720830,24170807,18977319	Saccharomyces cerevisiae	Yeastract
Q03465	P32807	851542	855328	RPN4	YKU70	array technology/partial DNA sequence identification by hybridization,quantitative reverse transcription pcr	20376190,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P08153	P06197	851724	856229	SWI5	PIS1	tag visualisation by enzyme assay	15755922,24170807	Saccharomyces cerevisiae	Yeastract
P21192	P29029	850822	850992	ACE2	CTS1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,genetic interference,inferred by curator,northern blot,nuclease assay,reverse transcription pcr	12399584,11572776,8816483,15343339,10535956,20385592,27190003,26578589,16709784,8846775,1730413,11309124,10409653,24170807,26975390,8657150,25352596,17898805	Saccharomyces cerevisiae	ORegAnno,Yeastract
P41546	P48235	850513	853049	HAC1	ECL1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P25042	P00425	856178	854695	ROX1	COX5B	array technology,array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,northern blot,tag visualisation by enzyme assay	2233724,22703342,11741867,2847035,12112237,20385592,2852136,16880382,2546055,24170807,11929514,9388292	Saccharomyces cerevisiae	Yeastract
P07248	P31386	851802	851213	ADR1	ATS1	northern blot	24170807,16339724	Saccharomyces cerevisiae	Yeastract
P41546	P00360	850513	853395	HAC1	TDH1	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	24170807,30016623,16880382	Saccharomyces cerevisiae	Yeastract
P41546	P39714	850513	851239	HAC1	BDH1	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	24170807,30016623,16880382	Saccharomyces cerevisiae	Yeastract
P12383	P38910	852871	854185	PDR1	HSP10	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method	11683503,18627600,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P40087	851542	856886	RPN4	DDI1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,tag visualisation by enzyme assay	15343339,18627600,15452273,24170807,15575969	Saccharomyces cerevisiae	Yeastract
P53032	P11710	852714	850330	SUT1	FUS1	tag visualisation by enzyme assay	23872066,24170807	Saccharomyces cerevisiae	Yeastract
P25302	Q04116	856847	852062	SWI4	YHP1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,full identification by RNA sequencing,northern blot	12464632,12399584,28505153,15343339,16880382,16709784,11206552,27924024,15965243,19124666,24170807	Saccharomyces cerevisiae	GTRD,Yeastract
Q01722	P11412	855522	855480	GCR2	ZWF1	enzymatic study	3025612,24170807	Saccharomyces cerevisiae	Yeastract
Q03063	P13574	856058	856484	DIG1	STE12	tag visualisation by fluorescence	23554854,24170807	Saccharomyces cerevisiae	Yeastract
P07261	P38874	856030	856594	GCR1	IKI1	reverse transcription pcr	15645478,24170807	Saccharomyces cerevisiae	Yeastract
P33748	P14306	855053	850875	MSN2	TFS1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,electrophoretic mobility-based method,experimental interaction detection,fluorescence-activated cell sorting	24598258,16926161,19734328,12100562,19487574,10411744,14617816,16880382,18931682,15601868,21749328,24210615,24170807,19503593,16710843,18753408,10722658	Saccharomyces cerevisiae	Yeastract
P41546	P29952	850513	856720	HAC1	PMI40	footprinting,full identification by RNA sequencing	25275008,30016623,24170807	Saccharomyces cerevisiae	Yeastract
P14164	Q08208	853748	854116	ABF1	NOP12	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,reverse transcription pcr	18305101,28158860,20385592,24170807	Saccharomyces cerevisiae	Yeastract
P17106	P08679	853523	850361	CBF1	CIT2	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	20162531,24170807,19346491	Saccharomyces cerevisiae	Yeastract
P33749	P48239	853803	853058	MSN4	GTO1	array technology/partial DNA sequence identification by hybridization,northern blot	16926161,16936141,24170807	Saccharomyces cerevisiae	Yeastract
P26798	P25346	851701	850462	INO2	GIT1	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	15145930,15343339,24170807,30073202	Saccharomyces cerevisiae	Yeastract
