UniprotID.TF,UniprotID.Target,NCBI.GeneID.TF,NCBI.GeneID.Target,Name.TF,Name.Target,Detection.method,PubmedID,Organism,Source.database
P25799,P04351,18033,16183,Nfkb1,Il2,inferred by curator,16611855;16168555;15632058;8577772;26578589;9547358;7744006;15585831;18971253;17202159;29087512,Mus musculus,ORegAnno;PAZAR;TRED;TRRUST
P09025,P49300,15426,17312,Hoxc8,Clec10a,inferred by curator,29087512;21773674,Mus musculus,TRRUST
P32114,P35546,18504,19713,Pax2,Ret,inferred by curator,29087512;17047028,Mus musculus,TRRUST
Q62431,Q91X92,13496,-,Arid3a,Igh,inferred by curator,21955986;19214191;29087512,Mus musculus,TRRUST
P25799,P43006,18033,20511,Nfkb1,Slc1a2,chromatin immunoprecipitation assay;inferred by curator,24277080;29087512;27924024;21697367,Mus musculus,GTRD;TRRUST
P05627,E9PUR6,16476,14815,Jun,Nr3c1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P17433,Q58E53,20375,-,Spi1,Igh,inferred by curator,29087512;14993928,Mus musculus,TRRUST
Q76LW6,Q64687,23863,20449,Dand5,St8sia1,inferred by curator,29087512;11098147,Mus musculus,TRRUST
Q61179,P01575,16391,15977,Irf9,Ifnb1,inferred by curator,29087512;20660350,Mus musculus,TRRUST
P22893,P25799,22695,18033,Zfp36,Nfkb1,inferred by curator,29087512;19654331,Mus musculus,TRRUST
Q60925,O70337,13170,12124,Dbp,Bik,inferred by curator,29087512;19219069,Mus musculus,TRRUST
P97471,O35253,17128,17131,Smad4,Smad7,chromatin immunoprecipitation assay;inferred by curator,29087512;10559222;27924024,Mus musculus,GTRD;TRRUST
O89090,Q04690,20683,18015,Sp1,Nf1,chromatin immunoprecipitation assay;inferred by curator,10435592;17202159;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
P11416,P10922,19401,14958,Rara,H1-0,inferred by curator,17202159,Mus musculus,TRED
P26687,O54908,22160,13380,Twist1,Dkk1,inferred by curator,18453541;29087512,Mus musculus,TRRUST
P25799,Q91WG0,18033,234671,Nfkb1,Ces2c,inferred by curator,17202159,Mus musculus,TRED
Q76LW6,P11688,23863,16402,Dand5,Itga5,inferred by curator,29087512;21592318,Mus musculus,TRRUST
Q60591,Q9WUT7,18019,12769,Nfatc2,Ccr9,inferred by curator,21148038;29087512,Mus musculus,TRRUST
Q925J9,P62965,19014,12903,Med1,Crabp1,chromatin immunoprecipitation assay;inferred by curator,21868449;29087512;27924024,Mus musculus,GTRD;TRRUST
P81270,D3YYC3,13876,84505,Erg,Setdb1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q9QXT8,P01101,56461,14281,Kcnip3,Fos,inferred by curator,29087512;15746104,Mus musculus,TRRUST
O35426,P19096,22433,14104,Xbp1,Fasn,chromatin immunoprecipitation assay;inferred by curator,21447637;29087512;27924024,Mus musculus,GTRD;TRRUST
Q00175,P61202,18667,12848,Pgr,Cops2,chromatin immunoprecipitation assay;inferred by curator,16973758;29087512;27924024,Mus musculus,GTRD;TRRUST
P01108,P10417,17869,12043,Myc,Bcl2,chromatin immunoprecipitation assay;inferred by curator,11704823;29087512;27924024,Mus musculus,GTRD;TRRUST
P81269,Q61609,11908,20515,Atf1,Slc20a1,inferred by curator,17202159,Mus musculus,TRED
Q61501,P84228,13555,15077;260423;319148;319149;319150;319151;319154;97114,E2f1,H3c2; H3c3; H3c4; H3c6; H3c7; H3c13; H3c14; H3c15,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q02085,Q61753,20613,236539,Snai1,Phgdh,chromatin immunoprecipitation assay;inferred by curator,16818638;29087512;27924024,Mus musculus,GTRD;TRRUST
P70255,Q9Z0Y9,18029,22259,Nfic,Nr1h3,inferred by curator,17202159,Mus musculus,TRED
F6VC78,O09164,-,20657,Mzf1,Sod3,inferred by curator,12374566;29087512,Mus musculus,TRRUST
Q924A0,P22361,21416,21405,Tcf7l2,Hnf1a,inferred by curator,29087512;10489374,Mus musculus,TRRUST
Q8C8M3,O35718,20846,12702,Stat1,Socs3,inferred by curator,17202159,Mus musculus,TRED
O89090,Q8C3K6,20683,20537,Sp1,Slc5a1,inferred by curator,29087512;20060848;15664265,Mus musculus,TRRUST
P05627,O70146,16476,21754,Jun,Tesk1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P23204,Q9DCS3,19013,26922,Ppara,Mecr,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P10085,Q9CVD2,17927,110616,Myod1,Atxn3,chromatin immunoprecipitation assay;inferred by curator,15233999;29087512;27924024,Mus musculus,GTRD;TRRUST
P05627,E9PYV1,16476,14815,Jun,Nr3c1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P02340,Q99020,22059,15384,Tp53,Hnrnpab,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P27577,O35608,23871,11601,Ets1,Angpt2,inferred by curator,18720385;17287278;29087512,Mus musculus,TRRUST
Q6PZD9,P50538,110794,-,Cebpe,Mxd1,inferred by curator,14576045;29087512,Mus musculus,TRRUST
Q76LW6,P04370,23863,17196,Dand5,Mbp,inferred by curator,1690988;29087512;10457364,Mus musculus,TRRUST
P15314,Q9JHH5,16362,56066,Irf1,Cxcl11,inferred by curator,17202361;29087512,Mus musculus,TRRUST
Q03358,Q924I1,17702,-,Msx2,-,inferred by curator,19617624;29087512,Mus musculus,TRRUST
P24610,A4FUV6,18505,17295,Pax3,Met,inferred by curator,17202159,Mus musculus,TRED
P53566,P41160,12606,16846,Cebpa,Lep,chromatin immunoprecipitation assay;inferred by curator,17202159;18971253;27924024;26578589,Mus musculus,GTRD;ORegAnno;PAZAR;TRED
Q62432,P08121,17126,12825,Smad2,Col3a1,inferred by curator,17202159,Mus musculus,TRED
Q60636,Q02650,12142,18507,Prdm1,Pax5,chromatin immunoprecipitation assay;inferred by curator,12052884;29087512;27924024,Mus musculus,GTRD;TRRUST
P25799,P13597,18033,15894,Nfkb1,Icam1,inferred by curator,17202159,Mus musculus,TRED
Q76LW6,Q8C2Y7,23863,-,Dand5,Mmp28,inferred by curator,11574168;29087512,Mus musculus,TRRUST
Q60987,O08791,15228,13593,Foxg1,Ebf3,inferred by curator,29087512;23523356,Mus musculus,TRRUST
Q61982,Q99JB6,18131,20371,Notch3,Foxp3,inferred by curator,21508258;29087512,Mus musculus,TRRUST
P32115,P63015,18506,18508,Pax4,Pax6,inferred by curator,10364449;29087512,Mus musculus,TRRUST
Q61169,Q62226,14465,20423,Gata6,Shh,inferred by curator,29087512;24415953,Mus musculus,TRRUST
Q61412,Q91V10,12677,114889,Vsx2,Vsx1,chromatin immunoprecipitation assay;inferred by curator,29087512;17919464;27924024,Mus musculus,GTRD;TRRUST
Q9Z1J1,Q60994,21415,11450,Tcf7l1,Adipoq,inferred by curator,18669923;29087512,Mus musculus,TRRUST
Q60929,O55123,17258,17384,Mef2a,Mmp10,chromatin immunoprecipitation assay;inferred by curator,19935709;16873063;29087512;27924024,Mus musculus,GTRD;TRRUST
Q62431,Q8VEA0,13496,-,Arid3a,Igh,inferred by curator,21955986;19214191;29087512,Mus musculus,TRRUST
P19785,P41047,13982,14103,Esr1,Faslg,chromatin immunoprecipitation assay;inferred by curator,18418063;29087512;27924024,Mus musculus,GTRD;TRRUST
P19091,Q8BQV2,11835,12647,Ar,Chat,inferred by curator,17202159,Mus musculus,TRED
P08046,P13562,13653,14714,Egr1,Gnrh1,inferred by curator,19095772;29087512,Mus musculus,TRRUST
Q62231,P97953,20471,22341,Six1,Vegfc,inferred by curator,22466647;29087512,Mus musculus,TRRUST
P47930,Q9JHF5,14284,27060,Fosl2,Tcirg1,chromatin immunoprecipitation assay;inferred by curator,17419679;29087512;27924024,Mus musculus,GTRD;TRRUST
O89090,P28481,20683,12824,Sp1,Col2a1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;11447232,Mus musculus,GTRD;TRRUST
P28322,P33435,18612,17386,Etv4,Mmp13,inferred by curator,17202159,Mus musculus,TRED
P34056,O35980,21418,18207,Tfap2a,Nthl1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P10085,Q66K04,17927,-,Myod1,Igh,inferred by curator,29087512;7958889,Mus musculus,TRRUST
P45481,P45481,-,-,Crebbp,Crebbp,inferred by curator,29087512;14670297,Mus musculus,TRRUST
P35583,P54869,15376,15360,Foxa2,Hmgcs2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;17267396,Mus musculus,GTRD;TRRUST
Q00288,P09066,18510,13799,Pax8,En2,inferred by curator,8625814;29087512;10640701,Mus musculus,TRRUST
A3KMN0,P39689,-,12575,Zbtb16,Cdkn1a,inferred by curator,29087512;24821727,Mus musculus,TRRUST
O35627,Q64459,12355,13112,Nr1i3,Cyp3a11,inferred by curator,11114890;29087512,Mus musculus,TRRUST
Q07802,P37238,13591,19016,Ebf1,Pparg,inferred by curator,29087512;17060461,Mus musculus,TRRUST
P13297,P70278,17701,20899,Msx1,Stra8,inferred by curator,22071108;29087512,Mus musculus,TRRUST
Q61069,Q925P2,22278,26367,Usf1,Ceacam2,inferred by curator,17202159,Mus musculus,TRED
P25799,P02340,18033,22059,Nfkb1,Tp53,chromatin immunoprecipitation assay;inferred by curator,15044535;10348347;27924024;17898080;29087512,Mus musculus,GTRD;TRRUST
P70365,Q60994,17977,11450,Ncoa1,Adipoq,inferred by curator,29087512;18584035,Mus musculus,TRRUST
P27782,A3KMN0,16842,-,Lef1,Zbtb16,inferred by curator,29087512;19723763,Mus musculus,TRRUST
D3Z4E1,Q78WV9,15394,93681,Hoxa1,Zkscan8,inferred by curator,17202159,Mus musculus,TRED
P05627,P28184,16476,17751,Jun,Mt3,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P12813,P03940,15370,13079,Nr4a1,Cyp21,inferred by curator,8380897;29087512;7623827,Mus musculus,TRRUST
P20067,P39689,-,12575,Id1,Cdkn1a,inferred by curator,29087512;18092003,Mus musculus,TRRUST
P01108,P41251,17869,18173,Myc,Slc11a1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;12840021,Mus musculus,GTRD;TRRUST
Q9Z205,P18468,19727,-,Rfxank,H2-Eb1,inferred by curator,29087512;11258423,Mus musculus,TRRUST
Q01147,P97929,12912,12190,Creb1,Brca2,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P56931,P53612,242705,19352,E2f2,Rabggtb,inferred by curator,17202159,Mus musculus,TRED
Q80TZ9,P22605,68703,218772,Rere,Rarb,inferred by curator,29087512;20164929,Mus musculus,TRRUST
Q9Z1J1,P97931,21415,22256,Tcf7l1,Ung,inferred by curator,29087512;24747958,Mus musculus,TRRUST
O70343,P06728,19017,11808,Ppargc1a,Apoa4,inferred by curator,16929032;15466464;29087512,Mus musculus,TRRUST
P33242,P47746,26423,12801,Nr5a1,Cnr1,inferred by curator,29087512;18511494,Mus musculus,TRRUST
P33242,Q61066,26423,11614,Nr5a1,Nr0b1,inferred by curator,20937355;16857744;12554773;11923472;29087512,Mus musculus,TRRUST
Q9Z2U4,P86546,56501,12096,Elf4,Bglap,inferred by curator,17167770;29087512,Mus musculus,TRRUST
Q02650,Q4V9Z4,18507,-,Pax5,Igh,inferred by curator,29087512;14993928,Mus musculus,TRRUST
Q61985,Q8K2B3,18023,66945,Nfe2l1,Sdha,inferred by curator,9492280;29087512,Mus musculus,TRRUST
P70288,Q62401,15182,20293,Hdac2,Ccl12,chromatin immunoprecipitation assay;inferred by curator,22679019;29087512;27924024,Mus musculus,GTRD;TRRUST
P28322,P35991,18612,12229,Etv4,Btk,inferred by curator,17202159,Mus musculus,TRED
Q9QYB2,Q8K3Y3,13134,83557,Dach1,Lin28a,inferred by curator,20937839;29087512,Mus musculus,TRRUST
Q3U1N2,Q80W65,20788,100102,Srebf2,Pcsk9,inferred by curator,22992388;29087512;17921436,Mus musculus,TRRUST
P97471,P43120,17128,15242,Smad4,Hhex,chromatin immunoprecipitation assay;inferred by curator,12270938;29087512;27924024,Mus musculus,GTRD;TRRUST
Q04207,P52624,19697,22271,Rela,Upp1,chromatin immunoprecipitation assay;inferred by curator,29087512;20544543;27924024,Mus musculus,GTRD;TRRUST
P97481,P35969,13819,14254,Epas1,Flt1,inferred by curator,17202159;15192019;29087512,Mus musculus,TRED;TRRUST
P10085,Q60605,17927,17904,Myod1,Myl6,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;1847512,Mus musculus,GTRD;TRRUST
P12979,Q8C854,17928,17876,Myog,Myef2,chromatin immunoprecipitation assay;inferred by curator,1656214;29087512;27924024,Mus musculus,GTRD;TRRUST
Q61069,P10923,22278,20750,Usf1,Spp1,chromatin immunoprecipitation assay;inferred by curator,17202159;12200434;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
A0A1L1SU00,Q8VC69,-,18399,-,Slc22a6,inferred by curator,17202159,Mus musculus,TRED
Q8BW74,P07321,217082,13856,Hlf,Epo,inferred by curator,29087512;12606578,Mus musculus,TRRUST
P23708,P06345,18044,-,Nfya,H2-Ab1,inferred by curator,7592651;29087512,Mus musculus,TRRUST
Q8BUN5,P37238,17127,19016,Smad3,Pparg,inferred by curator,21836474;17202159;29087512,Mus musculus,TRED;TRRUST
P13297,Q6GTZ3,17701,15901,Msx1,Id1,inferred by curator,17202159,Mus musculus,TRED
O08785,Q8CIZ8,12753,22371,Clock,Vwf,inferred by curator,29087512;20658528,Mus musculus,TRRUST
Q08874,P07147,17342,22178,Mitf,Tyrp1,inferred by curator,29087512;9593634,Mus musculus,TRRUST
Q9Z1T5,Q80XI3,54006,230861,Deaf1,Eif4g3,inferred by curator,22923498;29087512,Mus musculus,TRRUST
Q61286,P12979,21406,17928,Tcf12,Myog,chromatin immunoprecipitation assay;inferred by curator,29087512;16847330;27924024,Mus musculus,GTRD;TRRUST
Q8CE22,P27577,23857,23871,Dmtf1,Ets1,inferred by curator,29087512;9786929,Mus musculus,TRRUST
P34056,O35453,21418,15451,Tfap2a,Hpn,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q9Z2D6,P32037,17257,20527,Mecp2,Slc2a3,inferred by curator,23493374;29087512,Mus musculus,TRRUST
P06876,Q9D1X0,17863,78688,Myb,Nol3,inferred by curator,17202159;29087512;19609274,Mus musculus,TRED;TRRUST
Q61221,Q3TRQ9,15251,21809,Hif1a,Tgfb3,inferred by curator,17202159,Mus musculus,TRED
Q8BNI8,P51945,15394,12450,Hoxa1,Ccng1,inferred by curator,17202159,Mus musculus,TRED
P70255,P01101,18029,14281,Nfic,Fos,inferred by curator,17202159,Mus musculus,TRED
P17433,P25799,20375,18033,Spi1,Nfkb1,chromatin immunoprecipitation assay;inferred by curator,17202159;29087512;27924024;25733685,Mus musculus,GTRD;TRED;TRRUST
O89090,P18293,20683,18160,Sp1,Npr1,chromatin immunoprecipitation assay;inferred by curator,24451378;20864529;27924024;17202159;29087512,Mus musculus,GTRD;TRED;TRRUST
Q02085,Q02085,20613,20613,Snai1,Snai1,chromatin immunoprecipitation assay;inferred by curator,29087512;16617148;27924024,Mus musculus,GTRD;TRRUST
Q8CBD1,O70302,268903,12683,Nrip1,Cidea,inferred by curator,29087512;18794372,Mus musculus,TRRUST
P42227,Q9WTN3,20848,20787,Stat3,Srebf1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;15240880,Mus musculus,GTRD;TRRUST
P08046,O88427,13653,-,Egr1,Cacna1h,inferred by curator,29087512;22431737,Mus musculus,TRRUST
Q04207,P23204,19697,19013,Rela,Ppara,chromatin immunoprecipitation assay;inferred by curator,17202159;29087512;27924024;20054868,Mus musculus,GTRD;TRED;TRRUST
P42230,P18893,20850,16153,Stat5a,Il10,inferred by curator,29087512;23797738,Mus musculus,TRRUST
Q9Z1J1,P05532,21415,16590,Tcf7l1,Kit,inferred by curator,29087512;12239153,Mus musculus,TRRUST
Q64693,Q91WP5,18985,-,Pou2af1,Igh,inferred by curator,29087512;21549311,Mus musculus,TRRUST
Q8CFN5,Q6NZM9,17260,208727,Mef2c,Hdac4,chromatin immunoprecipitation assay;inferred by curator,29087512;17373667;27924024,Mus musculus,GTRD;TRRUST
P15314,P22366,16362,17874,Irf1,Myd88,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;7567467,Mus musculus,GTRD;TRRUST
Q04207,Q62401,19697,20293,Rela,Ccl12,chromatin immunoprecipitation assay;inferred by curator,16730843;27924024;17452470;29087512;12218154,Mus musculus,GTRD;TRRUST
P48754,P63028,12189,22070,Brca1,Tpt1,inferred by curator,21245169;29087512,Mus musculus,TRRUST
O54915,Q64459,18171,13112,Nr1i2,Cyp3a11,inferred by curator,12805410;23160821;24853400;29087512,Mus musculus,TRRUST
Q8CHK4,Q04887,81601,20682,Kat5,Sox9,inferred by curator,29087512;18390577,Mus musculus,TRRUST
Q08775,O89101,12393,14172,Runx2,Fgf18,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;17158875,Mus musculus,GTRD;TRRUST
O89090,P14152,20683,17449,Sp1,Mdh1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P28033,P04918,12608,20210,Cebpb,Saa3,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q9WTK0,P51943,56312,12428,Nupr1,Ccna2,inferred by curator,23900510;29087512,Mus musculus,TRRUST
O35253,P08121,17131,12825,Smad7,Col3a1,inferred by curator,17202159,Mus musculus,TRED
O89090,P09671,20683,20656,Sp1,Sod2,chromatin immunoprecipitation assay;inferred by curator,22009531;29087512;27924024,Mus musculus,GTRD;TRRUST
P05627,O54909,16476,19683,Jun,Rdh16,inferred by curator,17202159,Mus musculus,TRED
O70494,Q64438,20687,11731,Sp3,Ang2,inferred by curator,29087512;17670746,Mus musculus,TRRUST
Q60795,P45376,18024,11677,Nfe2l2,Akr1b1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;15655294,Mus musculus,GTRD;TRRUST
Q9Z0Z7,Q80Z64,12224,71950,Klf5,Nanog,chromatin immunoprecipitation assay;inferred by curator,18653541;26578589;18971253;27924024;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P09450,P55097,16477,13038,Junb,Ctsk,chromatin immunoprecipitation assay;inferred by curator,17897792;29087512;27924024,Mus musculus,GTRD;TRRUST
Q9JL61,P06342,53970,-,Rfx5,H2-Ab1,inferred by curator,29087512;11258423,Mus musculus,TRRUST
P56931,Q9Z0S7,242705,56863,E2f2,Cldn9,inferred by curator,17202159,Mus musculus,TRED
Q9R1E0,O35608,56458,11601,Foxo1,Angpt2,inferred by curator,25855898;29087512,Mus musculus,TRRUST
P27577,P97449,23871,16790,Ets1,Anpep,chromatin immunoprecipitation assay;inferred by curator,17202159;29087512;9786929;27924024,Mus musculus,GTRD;TRED;TRRUST
P23611,P50652,15900,14088,Irf8,Fancc,chromatin immunoprecipitation assay;inferred by curator,23925293;29087512;27924024,Mus musculus,GTRD;TRRUST
Q76LW6,P07214,23863,20692,Dand5,Sparc,inferred by curator,20687958;29087512,Mus musculus,TRRUST
Q61069,P06281,22278,19701,Usf1,Ren1,inferred by curator,17202159;29087512;11564732,Mus musculus,TRED;TRRUST
P05627,P70372,16476,15568,Jun,Elavl1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P48432,Q01279,20674,13649,Sox2,Egfr,chromatin immunoprecipitation assay;inferred by curator,19882665;29087512;27924024,Mus musculus,GTRD;TRRUST
B7ZN52,P24610,-,18505,Lmo7,Pax3,inferred by curator,29087512;21525034,Mus musculus,TRRUST
Q01147,Q3TR40,12912,21825,Creb1,Thbs1,inferred by curator,17202159,Mus musculus,TRED
P23772,P81270,14462,13876,Gata3,Erg,inferred by curator,29087512;21536859,Mus musculus,TRRUST
P81269,P97929,11908,12190,Atf1,Brca2,inferred by curator,17202159,Mus musculus,TRED
B9EHK7,O09102,15394,107889,Hoxa1,Gcm2,inferred by curator,17202159,Mus musculus,TRED
P15806,P97496,21423,20588,Tcf3,Smarcc1,chromatin immunoprecipitation assay;inferred by curator,15016815;29087512;27924024,Mus musculus,GTRD;TRRUST
Q64287,P18893,16364,16153,Irf4,Il10,chromatin immunoprecipitation assay;inferred by curator,21440248;18962896;29087512;27924024,Mus musculus,GTRD;TRRUST
P20263,P39689,18999,12575,Pou5f1,Cdkn1a,chromatin immunoprecipitation assay;inferred by curator,19968627;29087512;27924024;22480685,Mus musculus,GTRD;TRRUST
O70494,P62737,20687,11475,Sp3,Acta2,inferred by curator,17202159;29087512;12110667,Mus musculus,TRED;TRRUST
P63015,Q9WVJ5,18508,12960,Pax6,Crybb1,inferred by curator,17202159,Mus musculus,TRED
P22091,P15806,21349,21423,Tal1,Tcf3,chromatin immunoprecipitation assay;inferred by curator,16778172;29087512;27924024,Mus musculus,GTRD;TRRUST
P42227,P46414,20848,12576,Stat3,Cdkn1b,chromatin immunoprecipitation assay;inferred by curator,10918585;29087512;27924024,Mus musculus,GTRD;TRRUST
P48432,Q64280,20674,13590,Sox2,Lefty1,chromatin immunoprecipitation assay;inferred by curator,16954384;29087512;27924024,Mus musculus,GTRD;TRRUST
P53566,Q923S6,12606,18011,Cebpa,Neurl1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P25799,A0A0F7W6M8,18033,-,Nfkb1,IgK,inferred by curator,29087512;19710460;9738466,Mus musculus,TRRUST
P25799,P25085,18033,16181,Nfkb1,Il1rn,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q76LW6,Q9JKC6,23863,57754,Dand5,Cend1,inferred by curator,29087512;16181419,Mus musculus,TRRUST
P02340,P10126,22059,13627,Tp53,Eef1a1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P37242,Q99MZ3,21834,58805,Thrb,Mlxipl,inferred by curator,29087512;19324998,Mus musculus,TRRUST
P15307,A0A125T906,-,-,Rel,Igk,inferred by curator,29087512;19710460,Mus musculus,TRRUST
P63015,Q64261,18508,12571,Pax6,Cdk6,inferred by curator,23622063;29087512,Mus musculus,TRRUST
P27577,Q9JI99,23871,81535,Ets1,Sgpp1,chromatin immunoprecipitation assay;inferred by curator,17202159;16670084;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
O89090,Q6P5H2,20683,18008,Sp1,Nes,chromatin immunoprecipitation assay;inferred by curator,15135078;17202159;29087512;27924024,Mus musculus,GTRD;TRED;TRRUST
