uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
Q9VWC6,Q9W3R7,32994,31666,zld,Atg5,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
M9NES1,P32845,32994,31652,zld,nullo,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
X2BZL0,P32845,32994,31652,zld,nullo,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q7YU17,P32845,-,31652,zld,nullo,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q9VWC6,P32845,32994,31652,zld,nullo,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
M9NES1,O44253,32994,-,zld,Sema1b,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
M9NES1,Q7KK54,32994,37007,zld,Sema1b,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
X2BZL0,O44253,32994,-,zld,Sema1b,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
X2BZL0,Q7KK54,32994,37007,zld,Sema1b,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q7YU17,O44253,-,-,zld,Sema1b,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q7YU17,Q7KK54,-,37007,zld,Sema1b,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q9VWC6,O44253,32994,-,zld,Sema1b,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q9VWC6,Q7KK54,32994,37007,zld,Sema1b,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
M9NES1,P09089,32994,40828,zld,zen,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
X2BZL0,P09089,32994,40828,zld,zen,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q7YU17,P09089,-,40828,zld,zen,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q9VWC6,P09089,32994,40828,zld,zen,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q8MZ04,O61735,-,38872,vri,Clk,electrophoretic mobility shift assay,12546820;20965965,Drosophila melanogaster,REDfly
O18660,O61735,-,38872,vri,Clk,electrophoretic mobility shift assay,12546820;20965965,Drosophila melanogaster,REDfly
Q7KTN9,O61735,33759,38872,vri,Clk,electrophoretic mobility shift assay,12546820;20965965,Drosophila melanogaster,REDfly
Q9VMS4,O61735,33759,38872,vri,Clk,electrophoretic mobility shift assay,12546820;20965965,Drosophila melanogaster,REDfly
Q8MZ04,O77059,-,42305,vri,cry,electrophoretic mobility shift assay,12546820;20965965,Drosophila melanogaster,REDfly
O18660,O77059,-,42305,vri,cry,electrophoretic mobility shift assay,12546820;20965965,Drosophila melanogaster,REDfly
Q7KTN9,O77059,33759,42305,vri,cry,electrophoretic mobility shift assay,12546820;20965965,Drosophila melanogaster,REDfly
Q9VMS4,O77059,33759,42305,vri,cry,electrophoretic mobility shift assay,12546820;20965965,Drosophila melanogaster,REDfly
P16241,P24014,38752,36746,vvl,sli,electrophoretic mobility shift assay,10844029;20965965,Drosophila melanogaster,REDfly
P09089,P52168,40828,44849,zen,pnr,DNase I footprinting,22513375;20965965,Drosophila melanogaster,REDfly
P10041,P07713,42313,33432,Dl,dpp,inferred by curator,8458580;26578589,Drosophila melanogaster,ORegAnno
O18388,P20385,35336,33692,Fs(2)Ket,Cf2,inferred by curator,1411512;26578589,Drosophila melanogaster,ORegAnno
P39413,P91615,40370,3772432,Aef1,Adhr,inferred by curator,1547943;9463385;26578589,Drosophila melanogaster,ORegAnno
Q08605,P91615,2768981,3772432,Trl,Adhr,inferred by curator,1408750;26578589,Drosophila melanogaster,ORegAnno
P05552,P91615,47082,3772432,Adf1,Adhr,inferred by curator,2105454;26578589,Drosophila melanogaster,ORegAnno
P52172,P91615,41944,3772432,srp,Adhr,inferred by curator,8187633;26578589,Drosophila melanogaster,ORegAnno
P10041,P08044,42313,34908,Dl,sna,inferred by curator,1644293;26578589,Drosophila melanogaster,ORegAnno
Q24206,P05031,44505,35190,br,Ddc,inferred by curator,8582299;26578589,Drosophila melanogaster,ORegAnno
Q01295,P05031,44505,35190,br,Ddc,inferred by curator,8582299;26578589,Drosophila melanogaster,ORegAnno
Q24180,Q7KHG2,40164,35555,Deaf1,jing,inferred by curator,11014815;26578589,Drosophila melanogaster,ORegAnno
P07548,Q7KHG2,40832,35555,Dfd,jing,inferred by curator,11014815;26578589,Drosophila melanogaster,ORegAnno
P06602,P17917,36039,37290,eve,PCNA,inferred by curator,1968224;26578589,Drosophila melanogaster,ORegAnno
P10041,P10627,42313,37655,Dl,twi,inferred by curator,1648449;26578589,Drosophila melanogaster,ORegAnno
P10041,P20350,42313,38168,Dl,rho,inferred by curator,1325394;26578589,Drosophila melanogaster,ORegAnno
O18388,P07185,35336,38999,Fs(2)Ket,Cp15,inferred by curator,2120114;26578589,Drosophila melanogaster,ORegAnno
Q24206,P02517,44505,39075,br,Hsp26,inferred by curator,11583936;26578589,Drosophila melanogaster,ORegAnno
Q01295,P02517,44505,39075,br,Hsp26,inferred by curator,11583936;26578589,Drosophila melanogaster,ORegAnno
Q24206,Q24075,44505,-,br,Eig71Eg,inferred by curator,8954742;26578589,Drosophila melanogaster,ORegAnno
Q24206,Q24058,44505,-,br,Eig71Eg,inferred by curator,8954742;26578589,Drosophila melanogaster,ORegAnno
Q24206,Q9VUT0,44505,39708,br,Eig71Eg,inferred by curator,8954742;26578589,Drosophila melanogaster,ORegAnno
Q01295,Q24075,44505,-,br,Eig71Eg,inferred by curator,8954742;26578589,Drosophila melanogaster,ORegAnno
Q01295,Q24058,44505,-,br,Eig71Eg,inferred by curator,8954742;26578589,Drosophila melanogaster,ORegAnno
Q01295,Q9VUT0,44505,39708,br,Eig71Eg,inferred by curator,8954742;26578589,Drosophila melanogaster,ORegAnno
P09956,Q24075,31230,-,z,Eig71Eg,inferred by curator,2501151;26578589,Drosophila melanogaster,ORegAnno
P09956,Q24058,31230,-,z,Eig71Eg,inferred by curator,2501151;26578589,Drosophila melanogaster,ORegAnno
P09956,Q9VUT0,31230,39708,z,Eig71Eg,inferred by curator,2501151;26578589,Drosophila melanogaster,ORegAnno
Q08605,Q24075,2768981,-,Trl,Eig71Eg,inferred by curator,2501151;26578589,Drosophila melanogaster,ORegAnno
Q08605,Q24058,2768981,-,Trl,Eig71Eg,inferred by curator,2501151;26578589,Drosophila melanogaster,ORegAnno
Q08605,Q9VUT0,2768981,39708,Trl,Eig71Eg,inferred by curator,2501151;26578589,Drosophila melanogaster,ORegAnno
P02283,P10734,326273;3771809;3771891;3771957;3772013;3772058;3772081;3772083;3772094;3772099;3772104;3772166;3772203;3772248;3772264;3772265;3772271;3772276;3772299;3772336;3772496;3772502;3772575,40287,His2B,kni,inferred by curator,1480489;26578589,Drosophila melanogaster,ORegAnno
P10041,P09089,42313,40828,Dl,zen,inferred by curator,8344257;26578589,Drosophila melanogaster,ORegAnno
Q7JN06,Q27393,36645,-,BEAF-32,aurA,inferred by curator,9001253;26578589,Drosophila melanogaster,ORegAnno
Q7JN06,Q9VGF9,36645,41446,BEAF-32,aurA,inferred by curator,9001253;26578589,Drosophila melanogaster,ORegAnno
Q94513,Q27393,36645,-,BEAF-32,aurA,inferred by curator,9001253;26578589,Drosophila melanogaster,ORegAnno
Q94513,Q9VGF9,36645,41446,BEAF-32,aurA,inferred by curator,9001253;26578589,Drosophila melanogaster,ORegAnno
Q94883,Q27368,34328,42550,Dref,E2f1,inferred by curator,9748283;26578589,Drosophila melanogaster,ORegAnno
Q94883,P11346,34328,31221,Dref,Raf,inferred by curator,9016631;26578589,Drosophila melanogaster,ORegAnno
P42003,P22745,33529,43038,Mad,bam,inferred by curator,14561403;26578589,Drosophila melanogaster,ORegAnno
Q8IMG6,P22745,43725,43038,Med,bam,inferred by curator,14561403;26578589,Drosophila melanogaster,ORegAnno
O62609,P22745,43725,43038,Med,bam,inferred by curator,14561403;26578589,Drosophila melanogaster,ORegAnno
